Customer_ID,Transaction_ID,Source_Account,Destination_Account,Amount,Date,Time,Is_Fraudulent,Category,Type,Location
20,1952,20,40,584.31,2023-12-27 13:33:53.107567,13:33:53,False,Grocery,payment,Jaipur
20,1953,20,99,106.51,2024-01-04 13:33:53.107567,13:33:53,False,Clothing,payment,Jaisalmer
20,1954,20,84,433.59,2023-12-09 13:33:53.107567,13:33:53,False,Electronics,debit,Jaipur
20,1955,20,2,625.51,2023-12-11 13:33:53.107567,13:33:53,False,Other,debit,Sikar
20,1956,20,43,789.68,2023-12-17 13:33:53.107567,13:33:53,False,Entertainment,cash In,Bikaner
20,1957,20,91,228.34,2023-12-22 13:33:53.107567,13:33:53,False,Grocery,transfer,Other
20,1958,20,19,887.1,2024-01-03 13:33:53.107567,13:33:53,False,Electronics,payment,Alwar
20,1959,20,10,141.87,2023-12-23 13:33:53.107567,13:33:53,False,Grocery,transfer,Bikaner
20,1960,20,44,723.64,2023-12-22 13:33:53.107567,13:33:53,False,Other,cash out,Ajmer
20,1961,20,17,721.54,2023-12-29 13:33:53.107567,13:33:53,False,Other,payment,Udaipur
20,1962,20,30,26.18,2023-12-27 13:33:53.107567,13:33:53,False,Clothing,cash out,Bikaner
20,1963,20,26,75.56,2023-12-24 13:33:53.107567,13:33:53,False,Entertainment,cash In,Udaipur
20,1964,20,31,195.07,2023-12-15 13:33:53.107567,13:33:53,False,Grocery,payment,Kota
20,1965,20,14,674.62,2023-12-22 13:33:53.107567,13:33:53,False,Electronics,cash In,Jaisalmer
20,1966,20,70,542.71,2023-12-12 13:33:53.107567,13:33:53,False,Clothing,cash out,Bikaner
20,1967,20,90,859.25,2023-12-22 13:33:53.107567,13:33:53,False,Electronics,cash out,Jaisalmer
20,1968,20,70,682.19,2023-12-24 13:33:53.107567,13:33:53,False,Electronics,cash In,Jaipur
20,1969,20,82,301.04,2024-01-06 13:33:53.107567,13:33:53,False,Trading,debit,Kota
20,1970,20,88,751.42,2023-12-19 13:33:53.107567,13:33:53,True,Electronics,transfer,Jodhpur
20,1971,20,38,742.41,2023-12-16 13:33:53.107567,13:33:53,False,Electronics,cash out,Jaisalmer
20,1972,20,14,643.92,2024-01-01 13:33:53.107567,13:33:53,False,Trading,cash out,Alwar
20,1973,20,94,318.93,2023-12-22 13:33:53.107567,13:33:53,False,Clothing,cash out,Sikar
20,1974,20,1,165.62,2024-01-04 13:33:53.107567,13:33:53,False,Clothing,debit,Udaipur
20,1975,20,72,406.39,2023-12-18 13:33:53.107567,13:33:53,False,Trading,debit,Udaipur
20,1976,20,19,597.22,2024-01-02 13:33:53.107567,13:33:53,False,Clothing,payment,Other
20,1977,20,83,74.84,2023-12-28 13:33:53.107567,13:33:53,False,Other,transfer,Jaisalmer
20,1978,20,43,896.69,2023-12-13 13:33:53.107567,13:33:53,False,Electronics,cash out,Jodhpur
20,1979,20,14,690.31,2023-12-16 13:33:53.107567,13:33:53,False,Other,payment,Other
20,1980,20,45,955.77,2023-12-19 13:33:53.107567,13:33:53,False,Grocery,debit,Alwar
20,1981,20,48,816.1,2023-12-26 13:33:53.107567,13:33:53,False,Entertainment,debit,Sikar
20,1982,20,86,721.16,2023-12-13 13:33:53.107567,13:33:53,False,Grocery,cash out,Udaipur
20,1983,20,75,377.91,2023-12-16 13:33:53.107567,13:33:53,False,Grocery,debit,Other
20,1984,20,43,247.66,2023-12-09 13:33:53.107567,13:33:53,False,Grocery,cash out,Udaipur
20,1985,20,96,413.43,2023-12-23 13:33:53.107567,13:33:53,True,Entertainment,cash out,Udaipur
20,1986,20,37,516.74,2024-01-06 13:33:53.107567,13:33:53,False,Clothing,transfer,Sikar
20,1987,20,58,171.45,2023-12-11 13:33:53.107567,13:33:53,False,Trading,debit,Bikaner
20,1988,20,52,581.3,2023-12-24 13:33:53.107567,13:33:53,False,Electronics,debit,Kota
20,1989,20,62,605.59,2023-12-12 13:33:53.107567,13:33:53,False,Other,debit,Bikaner
20,1990,20,37,667.43,2023-12-14 13:33:53.107567,13:33:53,False,Trading,payment,Alwar
20,1991,20,15,265.61,2023-12-24 13:33:53.107567,13:33:53,False,Other,debit,Alwar
20,1992,20,26,206.7,2024-01-06 13:33:53.107567,13:33:53,False,Electronics,debit,Jaisalmer
20,1993,20,54,678.18,2023-12-22 13:33:53.107567,13:33:53,False,Clothing,payment,Jaipur
20,1994,20,71,196.65,2023-12-31 13:33:53.107567,13:33:53,False,Electronics,payment,Other
20,1995,20,88,342.28,2023-12-13 13:33:53.107567,13:33:53,False,Trading,debit,Sikar
20,1996,20,93,552.7,2023-12-21 13:33:53.107567,13:33:53,False,Entertainment,cash In,Alwar
20,1997,20,68,327.81,2023-12-19 13:33:53.107567,13:33:53,False,Electronics,payment,Sikar
20,1998,20,8,243.17,2023-12-14 13:33:53.107567,13:33:53,False,Electronics,debit,Jaisalmer
20,1999,20,71,111.86,2023-12-20 13:33:53.107567,13:33:53,False,Clothing,payment,Jaisalmer
20,2000,20,78,82.18,2024-01-05 13:33:53.107567,13:33:53,False,Electronics,debit,Kota
21,2001,21,46,184.43,2023-12-14 13:33:53.107567,13:33:53,True,Electronics,cash In,Jodhpur
21,2002,21,1,30.76,2023-12-19 13:33:53.107567,13:33:53,False,Entertainment,cash out,Ajmer
21,2003,21,67,963.68,2023-12-15 13:33:53.107567,13:33:53,False,Other,debit,Jaipur
21,2004,21,91,390.06,2024-01-03 13:33:53.107567,13:33:53,False,Trading,cash out,Ajmer
21,2005,21,19,197.9,2023-12-22 13:33:53.107567,13:33:53,False,Grocery,payment,Sikar
21,2006,21,81,60.71,2023-12-15 13:33:53.107567,13:33:53,False,Other,cash out,Jaipur
21,2007,21,75,30.4,2023-12-15 13:33:53.107567,13:33:53,False,Grocery,cash In,Jaisalmer
21,2008,21,40,215.19,2023-12-27 13:33:53.107567,13:33:53,False,Clothing,cash out,Jodhpur
21,2009,21,20,969.02,2023-12-16 13:33:53.107567,13:33:53,False,Entertainment,payment,Jodhpur
21,2010,21,68,475.9,2024-01-04 13:33:53.107567,13:33:53,False,Entertainment,payment,Jaisalmer
21,2011,21,77,310.36,2023-12-23 13:33:53.107567,13:33:53,False,Entertainment,debit,Kota
21,2012,21,68,236.9,2023-12-23 13:33:53.107567,13:33:53,False,Clothing,cash out,Sikar
21,2013,21,51,612.86,2023-12-23 13:33:53.107567,13:33:53,False,Other,cash In,Udaipur
21,2014,21,69,238.28,2023-12-19 13:33:53.107567,13:33:53,False,Grocery,payment,Jaisalmer
21,2015,21,60,330.18,2023-12-23 13:33:53.107567,13:33:53,False,Entertainment,cash out,Alwar
21,2016,21,6,244.95,2023-12-11 13:33:53.107567,13:33:53,False,Clothing,cash out,Jaisalmer
21,2017,21,33,587.38,2024-01-04 13:33:53.107567,13:33:53,False,Clothing,cash out,Jaisalmer
21,2018,21,90,944.65,2023-12-16 13:33:53.107567,13:33:53,False,Clothing,debit,Kota
21,2019,21,83,286.87,2023-12-17 13:33:53.107567,13:33:53,False,Trading,transfer,Sikar
21,2020,21,63,215.11,2023-12-30 13:33:53.107567,13:33:53,False,Other,payment,Other
21,2021,21,68,785.03,2023-12-15 13:33:53.107567,13:33:53,False,Entertainment,cash In,Udaipur
21,2022,21,18,520.45,2024-01-04 13:33:53.107567,13:33:53,False,Trading,transfer,Other
21,2023,21,11,726.5,2023-12-30 13:33:53.107567,13:33:53,True,Clothing,cash In,Bikaner
21,2024,21,81,648.33,2023-12-10 13:33:53.107567,13:33:53,False,Other,debit,Udaipur
21,2025,21,5,691.0,2023-12-28 13:33:53.107567,13:33:53,False,Clothing,cash In,Sikar
21,2026,21,25,797.17,2024-01-02 13:33:53.107567,13:33:53,False,Grocery,cash out,Bikaner
21,2027,21,68,370.88,2023-12-10 13:33:53.107567,13:33:53,False,Electronics,payment,Other
21,2028,21,40,427.34,2024-01-04 13:33:53.107567,13:33:53,False,Clothing,transfer,Bikaner
21,2029,21,80,116.03,2023-12-12 13:33:53.107567,13:33:53,False,Other,debit,Udaipur
21,2030,21,57,381.76,2023-12-17 13:33:53.107567,13:33:53,False,Electronics,payment,Ajmer
21,2031,21,24,743.98,2023-12-27 13:33:53.107567,13:33:53,False,Other,transfer,Bikaner
21,2032,21,99,994.53,2024-01-03 13:33:53.107567,13:33:53,False,Other,payment,Sikar
21,2033,21,84,297.23,2024-01-05 13:33:53.107567,13:33:53,False,Electronics,payment,Jaisalmer
21,2034,21,71,733.82,2023-12-19 13:33:53.107567,13:33:53,False,Trading,transfer,Jaipur
21,2035,21,60,670.67,2023-12-08 13:33:53.107567,13:33:53,False,Grocery,cash out,Bikaner
21,2036,21,19,445.0,2024-01-05 13:33:53.107567,13:33:53,False,Clothing,transfer,Other
21,2037,21,76,117.72,2024-01-02 13:33:53.107567,13:33:53,False,Other,payment,Jaisalmer
21,2038,21,42,971.99,2023-12-26 13:33:53.107567,13:33:53,False,Other,cash out,Ajmer
21,2039,21,8,587.06,2023-12-31 13:33:53.107567,13:33:53,False,Entertainment,cash out,Kota
21,2040,21,1,746.35,2023-12-11 13:33:53.107567,13:33:53,False,Trading,cash In,Kota
21,2041,21,59,64.82,2023-12-09 13:33:53.107567,13:33:53,False,Clothing,debit,Ajmer
21,2042,21,49,910.26,2023-12-30 13:33:53.107567,13:33:53,False,Trading,transfer,Jodhpur
21,2043,21,51,885.13,2023-12-18 13:33:53.107567,13:33:53,False,Clothing,debit,Sikar
21,2044,21,79,99.15,2024-01-04 13:33:53.107567,13:33:53,False,Clothing,transfer,Bikaner
21,2045,21,97,242.3,2023-12-20 13:33:53.107567,13:33:53,False,Grocery,payment,Alwar
21,2046,21,15,258.52,2023-12-29 13:33:53.107567,13:33:53,False,Other,debit,Jaipur
21,2047,21,14,315.71,2023-12-11 13:33:53.107567,13:33:53,False,Grocery,cash In,Jodhpur
21,2048,21,23,122.96,2023-12-23 13:33:53.107567,13:33:53,False,Electronics,debit,Jaisalmer
21,2049,21,73,647.05,2023-12-20 13:33:53.107567,13:33:53,False,Clothing,cash In,Ajmer
21,2050,21,86,929.86,2023-12-09 13:33:53.107567,13:33:53,False,Entertainment,debit,Kota
21,2051,21,89,846.93,2023-12-23 13:33:53.107567,13:33:53,False,Grocery,payment,Kota
21,2052,21,17,112.56,2023-12-25 13:33:53.107567,13:33:53,False,Clothing,transfer,Sikar
21,2053,21,85,602.91,2023-12-17 13:33:53.107567,13:33:53,True,Entertainment,payment,Kota
21,2054,21,17,237.88,2023-12-26 13:33:53.107567,13:33:53,False,Clothing,transfer,Udaipur
21,2055,21,67,847.24,2023-12-12 13:33:53.107567,13:33:53,False,Grocery,payment,Ajmer
21,2056,21,8,164.26,2024-01-04 13:33:53.107567,13:33:53,False,Other,cash out,Bikaner
21,2057,21,64,818.79,2023-12-29 13:33:53.107567,13:33:53,False,Electronics,debit,Other
21,2058,21,27,504.68,2023-12-11 13:33:53.107567,13:33:53,True,Other,transfer,Udaipur
21,2059,21,56,816.71,2023-12-23 13:33:53.107567,13:33:53,False,Entertainment,cash out,Sikar
21,2060,21,56,165.41,2024-01-05 13:33:53.107567,13:33:53,False,Clothing,transfer,Jodhpur
21,2061,21,24,783.74,2023-12-25 13:33:53.107567,13:33:53,False,Other,transfer,Alwar
21,2062,21,88,458.65,2023-12-30 13:33:53.107567,13:33:53,False,Clothing,cash In,Ajmer
21,2063,21,44,761.81,2023-12-17 13:33:53.107567,13:33:53,False,Entertainment,debit,Udaipur
21,2064,21,58,597.25,2023-12-15 13:33:53.107567,13:33:53,True,Electronics,cash In,Alwar
21,2065,21,59,81.14,2023-12-27 13:33:53.107567,13:33:53,False,Other,payment,Udaipur
21,2066,21,11,475.28,2023-12-08 13:33:53.107567,13:33:53,False,Grocery,debit,Kota
21,2067,21,64,458.55,2023-12-21 13:33:53.107567,13:33:53,False,Electronics,cash out,Other
21,2068,21,6,917.33,2024-01-01 13:33:53.107567,13:33:53,False,Entertainment,cash In,Jaisalmer
21,2069,21,37,638.96,2023-12-22 13:33:53.107567,13:33:53,True,Trading,transfer,Jaipur
21,2070,21,76,34.52,2023-12-21 13:33:53.107567,13:33:53,False,Electronics,debit,Jodhpur
21,2071,21,72,82.66,2023-12-27 13:33:53.107567,13:33:53,False,Trading,cash out,Other
21,2072,21,64,746.35,2023-12-26 13:33:53.107567,13:33:53,False,Grocery,cash out,Udaipur
21,2073,21,54,53.46,2023-12-31 13:33:53.107567,13:33:53,False,Other,cash out,Ajmer
21,2074,21,75,729.77,2023-12-20 13:33:53.107567,13:33:53,False,Clothing,cash out,Jaipur
21,2075,21,53,829.28,2024-01-02 13:33:53.107567,13:33:53,False,Entertainment,debit,Kota
21,2076,21,54,423.64,2023-12-09 13:33:53.107567,13:33:53,False,Clothing,payment,Jaisalmer
21,2077,21,61,363.61,2023-12-20 13:33:53.107567,13:33:53,False,Clothing,transfer,Bikaner
21,2078,21,20,694.83,2023-12-27 13:33:53.107567,13:33:53,False,Trading,cash out,Bikaner
21,2079,21,19,550.98,2023-12-14 13:33:53.107567,13:33:53,True,Trading,transfer,Jaisalmer
21,2080,21,89,815.49,2023-12-12 13:33:53.107567,13:33:53,False,Electronics,cash out,Other
21,2081,21,78,148.1,2023-12-17 13:33:53.107567,13:33:53,False,Other,cash out,Sikar
21,2082,21,80,650.98,2023-12-13 13:33:53.107567,13:33:53,False,Electronics,payment,Other
21,2083,21,37,612.6,2024-01-01 13:33:53.107567,13:33:53,False,Electronics,cash out,Udaipur
21,2084,21,80,394.96,2024-01-05 13:33:53.107567,13:33:53,False,Trading,payment,Jaipur
21,2085,21,35,671.73,2023-12-21 13:33:53.107567,13:33:53,False,Clothing,cash out,Sikar
21,2086,21,49,835.05,2023-12-12 13:33:53.107567,13:33:53,False,Clothing,cash In,Jaipur
21,2087,21,69,589.55,2023-12-28 13:33:53.107567,13:33:53,False,Electronics,transfer,Jaipur
21,2088,21,10,43.6,2023-12-14 13:33:53.107567,13:33:53,False,Grocery,cash In,Jaipur
21,2089,21,50,722.98,2023-12-20 13:33:53.107567,13:33:53,False,Other,debit,Ajmer
21,2090,21,41,445.62,2023-12-08 13:33:53.107567,13:33:53,False,Other,debit,Udaipur
21,2091,21,100,91.26,2023-12-15 13:33:53.107567,13:33:53,False,Other,cash In,Jaipur
21,2092,21,23,572.52,2023-12-19 13:33:53.107567,13:33:53,False,Entertainment,cash In,Kota
21,2093,21,58,757.07,2024-01-02 13:33:53.107567,13:33:53,False,Clothing,cash out,Udaipur
21,2094,21,54,710.9,2023-12-11 13:33:53.107567,13:33:53,False,Electronics,cash out,Ajmer
21,2095,21,60,776.57,2023-12-13 13:33:53.107567,13:33:53,False,Other,cash In,Jodhpur
21,2096,21,88,390.33,2024-01-03 13:33:53.107567,13:33:53,False,Electronics,transfer,Jodhpur
21,2097,21,8,458.75,2023-12-21 13:33:53.107567,13:33:53,False,Trading,debit,Kota
21,2098,21,59,277.63,2023-12-26 13:33:53.107567,13:33:53,False,Entertainment,cash In,Udaipur
21,2099,21,62,351.46,2023-12-12 13:33:53.107567,13:33:53,True,Electronics,cash out,Jaisalmer
21,2100,21,97,221.49,2023-12-12 13:33:53.107567,13:33:53,False,Electronics,transfer,Bikaner
22,2101,22,56,791.11,2023-12-20 13:33:53.107567,13:33:53,False,Electronics,payment,Udaipur
22,2102,22,39,659.67,2024-01-06 13:33:53.107567,13:33:53,False,Electronics,payment,Jodhpur
22,2103,22,87,901.85,2023-12-15 13:33:53.107567,13:33:53,False,Clothing,cash out,Bikaner
22,2104,22,15,906.08,2023-12-23 13:33:53.107567,13:33:53,False,Entertainment,payment,Bikaner
22,2105,22,27,714.98,2023-12-17 13:33:53.107567,13:33:53,False,Clothing,payment,Ajmer
22,2106,22,98,145.88,2023-12-10 13:33:53.107567,13:33:53,False,Entertainment,cash out,Kota
22,2107,22,63,741.7,2023-12-08 13:33:53.107567,13:33:53,False,Clothing,transfer,Jaipur
22,2108,22,44,608.56,2023-12-14 13:33:53.107567,13:33:53,False,Electronics,debit,Bikaner
22,2109,22,44,128.37,2023-12-09 13:33:53.107567,13:33:53,False,Clothing,cash out,Ajmer
22,2110,22,42,505.56,2023-12-25 13:33:53.107567,13:33:53,False,Clothing,cash out,Alwar
22,2111,22,32,678.19,2024-01-05 13:33:53.107567,13:33:53,False,Electronics,payment,Other
22,2112,22,78,450.96,2023-12-15 13:33:53.107567,13:33:53,False,Electronics,debit,Bikaner
22,2113,22,68,787.21,2024-01-03 13:33:53.107567,13:33:53,False,Entertainment,transfer,Jaipur
22,2114,22,55,169.51,2023-12-24 13:33:53.107567,13:33:53,False,Electronics,cash In,Alwar
22,2115,22,38,933.13,2023-12-21 13:33:53.107567,13:33:53,False,Electronics,cash out,Udaipur
22,2116,22,37,443.58,2023-12-31 13:33:53.107567,13:33:53,False,Electronics,payment,Sikar
22,2117,22,65,298.57,2023-12-16 13:33:53.107567,13:33:53,False,Other,cash In,Jaipur
22,2118,22,7,415.84,2023-12-21 13:33:53.107567,13:33:53,False,Grocery,cash In,Jaipur
22,2119,22,60,276.39,2024-01-03 13:33:53.107567,13:33:53,False,Electronics,transfer,Bikaner
22,2120,22,2,653.53,2024-01-01 13:33:53.107567,13:33:53,False,Clothing,debit,Ajmer
22,2121,22,36,915.8,2023-12-14 13:33:53.107567,13:33:53,False,Trading,cash In,Kota
22,2122,22,41,872.91,2024-01-05 13:33:53.107567,13:33:53,False,Other,transfer,Jodhpur
22,2123,22,96,919.8,2023-12-09 13:33:53.107567,13:33:53,False,Entertainment,debit,Udaipur
22,2124,22,19,468.91,2023-12-17 13:33:53.107567,13:33:53,False,Other,cash out,Jaisalmer
22,2125,22,60,641.32,2023-12-20 13:33:53.107567,13:33:53,False,Entertainment,payment,Kota
22,2126,22,66,438.6,2023-12-19 13:33:53.107567,13:33:53,False,Other,payment,Alwar
22,2127,22,100,286.83,2023-12-29 13:33:53.107567,13:33:53,False,Trading,cash In,Kota
22,2128,22,5,891.61,2023-12-08 13:33:53.107567,13:33:53,False,Clothing,cash out,Jodhpur
22,2129,22,44,821.57,2023-12-30 13:33:53.107567,13:33:53,False,Grocery,transfer,Bikaner
22,2130,22,87,728.56,2023-12-12 13:33:53.107567,13:33:53,False,Clothing,cash In,Sikar
22,2131,22,46,756.73,2023-12-13 13:33:53.107567,13:33:53,False,Trading,debit,Other
22,2132,22,25,249.15,2023-12-18 13:33:53.107567,13:33:53,False,Entertainment,transfer,Kota
22,2133,22,75,211.95,2023-12-23 13:33:53.107567,13:33:53,False,Grocery,cash out,Kota
22,2134,22,90,999.45,2023-12-22 13:33:53.107567,13:33:53,True,Electronics,transfer,Sikar
22,2135,22,96,96.42,2023-12-25 13:33:53.107567,13:33:53,False,Grocery,cash In,Other
22,2136,22,64,238.24,2023-12-28 13:33:53.107567,13:33:53,False,Entertainment,cash out,Bikaner
22,2137,22,18,619.7,2024-01-03 13:33:53.107567,13:33:53,False,Trading,cash out,Alwar
22,2138,22,2,493.7,2023-12-15 13:33:53.107567,13:33:53,False,Electronics,transfer,Jaisalmer
22,2139,22,15,580.15,2023-12-23 13:33:53.107567,13:33:53,False,Entertainment,debit,Sikar
22,2140,22,88,540.03,2024-01-05 13:33:53.107567,13:33:53,False,Grocery,payment,Udaipur
22,2141,22,57,24.11,2023-12-12 13:33:53.107567,13:33:53,True,Clothing,cash In,Bikaner
22,2142,22,63,786.3,2023-12-14 13:33:53.107567,13:33:53,False,Other,cash out,Ajmer
22,2143,22,12,584.03,2023-12-15 13:33:53.107567,13:33:53,False,Other,debit,Jaipur
22,2144,22,85,883.96,2023-12-25 13:33:53.107567,13:33:53,False,Clothing,cash In,Jaisalmer
22,2145,22,35,395.79,2023-12-12 13:33:53.107567,13:33:53,False,Electronics,debit,Jaisalmer
22,2146,22,65,992.75,2023-12-08 13:33:53.107567,13:33:53,False,Grocery,payment,Alwar
22,2147,22,97,696.81,2023-12-23 13:33:53.107567,13:33:53,True,Grocery,debit,Ajmer
22,2148,22,2,800.51,2023-12-27 13:33:53.107567,13:33:53,False,Grocery,cash In,Ajmer
22,2149,22,84,291.5,2023-12-19 13:33:53.107567,13:33:53,False,Entertainment,cash out,Kota
22,2150,22,65,759.43,2023-12-14 13:33:53.107567,13:33:53,False,Entertainment,transfer,Jaipur
22,2151,22,94,45.9,2024-01-01 13:33:53.107567,13:33:53,False,Entertainment,cash out,Ajmer
22,2152,22,43,352.39,2023-12-29 13:33:53.107567,13:33:53,False,Trading,payment,Sikar
22,2153,22,55,610.6,2023-12-19 13:33:53.107567,13:33:53,False,Electronics,debit,Sikar
22,2154,22,98,754.67,2023-12-21 13:33:53.107567,13:33:53,False,Electronics,cash In,Jodhpur
22,2155,22,89,807.03,2023-12-26 13:33:53.107567,13:33:53,False,Grocery,debit,Udaipur
22,2156,22,40,94.33,2023-12-18 13:33:53.107567,13:33:53,False,Entertainment,transfer,Kota
22,2157,22,100,870.73,2023-12-30 13:33:53.107567,13:33:53,False,Grocery,cash out,Kota
22,2158,22,45,940.26,2024-01-04 13:33:53.107567,13:33:53,False,Grocery,transfer,Jodhpur
22,2159,22,13,30.07,2023-12-17 13:33:53.107567,13:33:53,False,Entertainment,payment,Sikar
22,2160,22,32,56.32,2023-12-23 13:33:53.107567,13:33:53,False,Electronics,transfer,Jodhpur
22,2161,22,16,78.57,2023-12-08 13:33:53.107567,13:33:53,False,Electronics,payment,Jodhpur
22,2162,22,45,914.46,2023-12-30 13:33:53.107567,13:33:53,False,Entertainment,transfer,Udaipur
22,2163,22,8,880.32,2024-01-03 13:33:53.107567,13:33:53,False,Other,payment,Bikaner
22,2164,22,85,549.8,2023-12-29 13:33:53.107567,13:33:53,False,Entertainment,cash In,Jaipur
22,2165,22,89,5.49,2023-12-17 13:33:53.107567,13:33:53,False,Electronics,payment,Ajmer
22,2166,22,83,640.18,2023-12-28 13:33:53.107567,13:33:53,False,Trading,payment,Kota
22,2167,22,35,443.54,2023-12-26 13:33:53.107567,13:33:53,False,Grocery,payment,Jaipur
22,2168,22,18,646.68,2023-12-25 13:33:53.107567,13:33:53,False,Entertainment,cash In,Udaipur
22,2169,22,82,38.93,2024-01-01 13:33:53.107567,13:33:53,False,Entertainment,debit,Other
22,2170,22,77,420.58,2023-12-18 13:33:53.107567,13:33:53,False,Entertainment,cash out,Alwar
22,2171,22,18,257.75,2023-12-29 13:33:53.107567,13:33:53,False,Other,transfer,Kota
22,2172,22,21,155.88,2023-12-23 13:33:53.107567,13:33:53,False,Entertainment,cash out,Bikaner
22,2173,22,97,288.68,2024-01-01 13:33:53.107567,13:33:53,False,Grocery,payment,Jaipur
22,2174,22,36,184.66,2023-12-24 13:33:53.107567,13:33:53,False,Grocery,debit,Other
22,2175,22,28,998.51,2023-12-31 13:33:53.107567,13:33:53,False,Other,cash out,Kota
22,2176,22,90,641.67,2023-12-31 13:33:53.107567,13:33:53,False,Electronics,transfer,Jodhpur
22,2177,22,12,235.14,2023-12-14 13:33:53.107567,13:33:53,False,Trading,payment,Ajmer
22,2178,22,44,688.37,2024-01-03 13:33:53.107567,13:33:53,False,Clothing,transfer,Other
22,2179,22,45,483.77,2024-01-02 13:33:53.107567,13:33:53,False,Other,transfer,Alwar
22,2180,22,20,429.66,2023-12-30 13:33:53.107567,13:33:53,False,Electronics,debit,Udaipur
22,2181,22,77,211.41,2023-12-31 13:33:53.107567,13:33:53,False,Trading,payment,Udaipur
22,2182,22,65,219.38,2023-12-19 13:33:53.107567,13:33:53,False,Grocery,cash out,Bikaner
22,2183,22,80,297.32,2023-12-18 13:33:53.107567,13:33:53,False,Electronics,transfer,Jaisalmer
22,2184,22,34,493.83,2023-12-29 13:33:53.107567,13:33:53,False,Entertainment,debit,Other
22,2185,22,86,672.9,2023-12-29 13:33:53.107567,13:33:53,False,Electronics,cash out,Other
22,2186,22,34,288.21,2024-01-01 13:33:53.107567,13:33:53,False,Electronics,payment,Other
22,2187,22,14,363.79,2024-01-04 13:33:53.107567,13:33:53,False,Clothing,payment,Udaipur
22,2188,22,57,322.47,2023-12-26 13:33:53.107567,13:33:53,True,Grocery,debit,Sikar
22,2189,22,1,371.78,2024-01-03 13:33:53.107567,13:33:53,True,Clothing,payment,Ajmer
22,2190,22,41,402.9,2023-12-22 13:33:53.107567,13:33:53,False,Electronics,cash In,Jaisalmer
22,2191,22,63,442.23,2023-12-15 13:33:53.107567,13:33:53,False,Other,transfer,Alwar
22,2192,22,59,576.17,2024-01-05 13:33:53.107567,13:33:53,False,Clothing,payment,Kota
22,2193,22,31,509.37,2023-12-11 13:33:53.107567,13:33:53,False,Trading,cash out,Ajmer
22,2194,22,5,959.12,2023-12-20 13:33:53.107567,13:33:53,False,Grocery,payment,Bikaner
22,2195,22,47,527.88,2023-12-26 13:33:53.107567,13:33:53,True,Clothing,transfer,Jaisalmer
22,2196,22,96,907.6,2023-12-20 13:33:53.107567,13:33:53,False,Electronics,debit,Udaipur
22,2197,22,36,520.18,2023-12-19 13:33:53.107567,13:33:53,False,Clothing,transfer,Udaipur
22,2198,22,35,84.66,2023-12-17 13:33:53.107567,13:33:53,False,Electronics,cash out,Sikar
22,2199,22,35,864.25,2024-01-04 13:33:53.107567,13:33:53,False,Electronics,payment,Jaisalmer
22,2200,22,59,703.27,2023-12-13 13:33:53.107567,13:33:53,False,Trading,payment,Udaipur
23,2201,23,91,298.3,2024-01-04 13:33:53.107567,13:33:53,False,Entertainment,debit,Jaisalmer
23,2202,23,61,95.01,2023-12-24 13:33:53.107567,13:33:53,False,Entertainment,payment,Udaipur
23,2203,23,49,386.36,2023-12-15 13:33:53.107567,13:33:53,False,Grocery,payment,Kota
23,2204,23,69,880.73,2023-12-30 13:33:53.107567,13:33:53,False,Other,payment,Jodhpur
23,2205,23,55,419.14,2023-12-20 13:33:53.107567,13:33:53,False,Electronics,payment,Bikaner
23,2206,23,69,418.11,2023-12-09 13:33:53.107567,13:33:53,False,Other,cash out,Udaipur
23,2207,23,42,376.86,2023-12-19 13:33:53.107567,13:33:53,False,Entertainment,transfer,Jodhpur
23,2208,23,7,832.84,2024-01-01 13:33:53.107567,13:33:53,False,Other,cash In,Sikar
23,2209,23,2,590.91,2024-01-04 13:33:53.107567,13:33:53,False,Other,cash In,Bikaner
23,2210,23,80,693.37,2023-12-12 13:33:53.107567,13:33:53,False,Trading,transfer,Kota
23,2211,23,37,662.66,2023-12-23 13:33:53.107567,13:33:53,False,Electronics,cash out,Jaisalmer
23,2212,23,66,273.98,2023-12-12 13:33:53.107567,13:33:53,False,Electronics,cash out,Ajmer
23,2213,23,2,958.08,2023-12-08 13:33:53.107567,13:33:53,False,Trading,cash out,Jaisalmer
23,2214,23,27,565.16,2023-12-26 13:33:53.107567,13:33:53,False,Entertainment,cash In,Sikar
23,2215,23,13,749.93,2024-01-04 13:33:53.107567,13:33:53,True,Clothing,debit,Ajmer
23,2216,23,6,843.42,2023-12-18 13:33:53.107567,13:33:53,False,Clothing,transfer,Ajmer
23,2217,23,42,864.04,2023-12-23 13:33:53.107567,13:33:53,False,Entertainment,payment,Udaipur
23,2218,23,28,552.03,2023-12-25 13:33:53.107567,13:33:53,False,Clothing,debit,Udaipur
23,2219,23,53,175.69,2024-01-01 13:33:53.107567,13:33:53,False,Entertainment,cash In,Udaipur
23,2220,23,13,396.79,2023-12-27 13:33:53.107567,13:33:53,False,Other,cash out,Bikaner
23,2221,23,47,852.92,2023-12-14 13:33:53.107567,13:33:53,False,Clothing,debit,Kota
23,2222,23,3,992.82,2023-12-25 13:33:53.107567,13:33:53,False,Grocery,debit,Jaipur
23,2223,23,29,864.39,2023-12-16 13:33:53.107567,13:33:53,False,Entertainment,payment,Other
23,2224,23,73,704.29,2023-12-31 13:33:53.107567,13:33:53,False,Other,cash out,Ajmer
