Customer_ID,Transaction_ID,Source_Account,Destination_Account,Amount,Date,Time,Is_Fraudulent,Category,Type,Location,OldBalanceOrg,NewBalanceOrg,OldBalanceDest,NewBalanceDest
30,2938,30,47,801.62,2024-01-02,01:44:30,False,Electronics,debit,Bikaner,36539.82,35738.2,47073.53,47875.15
14,1317,14,80,364.36,2024-01-02,01:44:30,False,Other,cash In,Jaipur,50928.53,51292.89,35568.49,35932.85
12,1136,12,42,801.32,2024-01-02,01:44:30,False,Trading,transfer,Sikar,35225.75,34424.43,17744.56,18545.88
14,1315,14,7,928.23,2024-01-02,01:44:30,False,Other,cash out,Jaipur,50986.13,50057.9,15124.39,16052.62
26,2570,26,53,660.74,2024-01-02,01:44:30,False,Electronics,transfer,Kota,68395.65,67734.91,40177.2,40837.94
39,3842,39,22,510.74,2024-01-02,01:44:30,False,Trading,cash out,Alwar,24326.76,23816.02,14872.49,15383.23
9,889,9,65,938.75,2024-01-02,01:44:30,False,Other,transfer,Udaipur,4419.33,3480.58,36071.3,37010.05
9,887,9,7,375.59,2024-01-02,01:44:30,False,Clothing,transfer,Jaisalmer,5366.13,4990.54,15124.39,15499.98
6,564,6,30,832.27,2024-01-02,01:44:30,False,Clothing,cash out,Alwar,-2014.76,-2847.03,54164.32,54996.59
39,3890,39,43,825.96,2024-01-02,01:44:30,False,Other,payment,Bikaner,15308.14,16134.1,17766.77,18592.73
32,3126,32,19,939.24,2024-01-02,01:44:30,False,Clothing,cash out,Ajmer,93216.19,92276.95,15633.99,16573.23
32,3182,32,25,737.11,2024-01-02,01:44:30,False,Clothing,cash In,Bikaner,89099.17,89836.28,23399.73,24136.84
18,1764,18,60,553.58,2024-01-02,01:44:30,False,Trading,transfer,Ajmer,6753.14,6199.56,41490.93,42044.51
32,3188,32,96,158.99,2024-01-02,01:44:30,False,Electronics,payment,Kota,90417.97,90576.96,23758.73,23917.72
3,269,3,4,149.58,2024-01-02,01:44:30,False,Clothing,payment,Jaipur,80326.86,80476.44,19680.52,19830.1
14,1349,14,92,33.71,2024-01-02,01:44:30,False,Other,transfer,Jaisalmer,45429.46,45395.75,2704.7,2738.41
25,2420,25,14,455.94,2024-01-02,01:44:30,False,Entertainment,transfer,Alwar,14295.28,13839.34,19234.54,19690.48
32,3104,32,39,599.09,2024-01-02,01:44:30,False,Other,transfer,Udaipur,92057.05,91457.96,13953.9,14552.99
30,2967,30,42,562.3,2024-01-02,01:44:30,False,Trading,payment,Alwar,36828.31,37390.61,17744.56,18306.86
5,425,5,61,371.94,2024-01-02,01:44:30,False,Trading,transfer,Udaipur,38611.24,38239.3,53275.87,53647.81
40,3938,40,24,981.33,2024-01-02,01:44:30,False,Entertainment,transfer,Jodhpur,68780.27,67798.94,11196.98,12178.31
37,3648,37,73,82.42,2024-01-02,01:44:30,True,Other,cash In,Other,86508.29,86590.71,7622.21,7704.63
1,97,1,100,421.08,2024-01-02,01:44:30,True,Trading,cash out,Ajmer,4367.97,3946.89,77040.37,77461.45
6,598,6,48,62.66,2024-01-02,01:44:30,False,Grocery,payment,Other,-5051.41,-4988.75,14333.07,14395.73
11,1041,11,41,877.31,2024-01-02,01:44:30,False,Grocery,payment,Jaipur,90517.32,91394.63,22145.95,23023.26
33,3202,33,83,308.58,2024-01-02,01:44:30,False,Trading,transfer,Sikar,37890.0,37581.42,42821.29,43129.87
30,2928,30,98,599.42,2024-01-02,01:44:30,False,Trading,cash out,Kota,39102.39,38502.97,47228.52,47827.94
4,324,4,73,398.31,2024-01-02,01:44:30,False,Entertainment,cash out,Udaipur,34329.19,33930.88,7622.21,8020.52
26,2544,26,58,321.11,2024-01-02,01:44:30,False,Grocery,debit,Jodhpur,70798.08,70476.97,47998.37,48319.48
13,1222,13,51,358.31,2024-01-02,01:44:30,False,Electronics,payment,Ajmer,37554.36,37912.67,25813.73,26172.04
34,3392,34,50,570.67,2024-01-02,01:44:30,False,Trading,cash In,Jodhpur,31994.05,32564.72,51361.11,51931.78
30,2905,30,41,674.52,2024-01-02,01:44:30,False,Other,transfer,Sikar,39400.33,38725.81,22145.95,22820.47
35,3440,35,81,629.98,2024-01-02,01:44:30,False,Entertainment,cash In,Other,20043.51,20673.49,17670.84,18300.82
7,605,7,19,984.69,2024-01-02,01:44:30,False,Electronics,cash In,Kota,38995.32,39980.01,15633.99,16618.68
35,3437,35,34,734.63,2024-01-02,01:44:30,False,Grocery,transfer,Other,21733.62,20998.99,33518.59,34253.22
39,3819,39,15,23.61,2024-01-02,01:44:30,False,Entertainment,payment,Jaisalmer,23076.59,23100.2,52638.34,52661.95
26,2554,26,59,18.61,2024-01-02,01:44:30,True,Other,transfer,Bikaner,69117.43,69098.82,54634.01,54652.62
21,2053,21,61,356.52,2024-01-02,01:44:30,False,Other,debit,Other,65641.75,65285.23,53275.87,53632.39
21,2052,21,55,218.19,2024-01-02,01:44:30,False,Grocery,payment,Ajmer,65423.56,65641.75,8547.34,8765.53
34,3387,34,43,798.39,2024-01-02,01:44:30,False,Other,cash out,Kota,32405.46,31607.07,17766.77,18565.16
21,2080,21,62,332.17,2024-01-02,01:44:30,False,Clothing,cash out,Alwar,62484.12,62151.95,14020.3,14352.47
15,1424,15,48,607.34,2024-01-02,01:44:30,False,Electronics,cash In,Alwar,56813.96,57421.3,14333.07,14940.41
5,442,5,80,227.09,2024-01-02,01:44:30,False,Trading,cash out,Sikar,37242.26,37015.17,35568.49,35795.58
16,1586,16,10,14.72,2024-01-02,01:44:30,False,Clothing,payment,Kota,24651.71,24666.43,20979.58,20994.3
14,1307,14,8,954.59,2024-01-02,01:44:30,False,Entertainment,cash out,Jaipur,54179.6,53225.01,25254.58,26209.17
20,1964,20,15,110.8,2024-01-02,01:44:30,False,Electronics,cash out,Kota,22997.99,22887.19,52638.34,52749.14
39,3883,39,63,164.34,2024-01-02,01:44:30,False,Electronics,cash out,Sikar,17250.41,17086.07,51911.61,52075.95
14,1305,14,34,506.65,2024-01-02,01:44:30,False,Grocery,payment,Jodhpur,54320.48,54827.13,33518.59,34025.24
12,1122,12,37,414.89,2024-01-02,01:44:30,False,Clothing,cash out,Sikar,35482.43,35067.54,25022.84,25437.73
14,1335,14,6,148.05,2024-01-02,01:44:30,False,Grocery,cash out,Bikaner,48108.75,47960.7,30551.37,30699.42
38,3791,38,35,213.52,2024-01-02,01:44:30,False,Entertainment,transfer,Other,40685.55,40472.03,49098.87,49312.39
12,1144,12,43,534.49,2024-01-02,01:44:30,False,Other,transfer,Ajmer,32767.65,32233.16,17766.77,18301.26
4,373,4,80,308.02,2024-01-02,01:44:30,False,Grocery,transfer,Ajmer,33437.99,33129.97,35568.49,35876.51
25,2482,25,71,424.59,2024-01-02,01:44:30,False,Clothing,cash out,Ajmer,11094.64,10670.05,4403.72,4828.31
9,884,9,5,407.5,2024-01-02,01:44:30,True,Grocery,cash In,Sikar,5460.89,5868.39,19455.49,19862.99
34,3358,34,90,82.67,2024-01-02,01:44:30,False,Electronics,cash out,Jodhpur,35040.22,34957.55,25130.02,25212.69
16,1595,16,13,375.34,2024-01-02,01:44:30,False,Trading,cash out,Other,25567.71,25192.37,26962.07,27337.41
14,1358,14,6,858.55,2024-01-02,01:44:30,False,Trading,transfer,Ajmer,42811.28,41952.73,30551.37,31409.92
14,1352,14,26,122.87,2024-01-02,01:44:30,False,Entertainment,payment,Ajmer,45433.99,45556.86,26471.72,26594.59
2,125,2,12,899.73,2024-01-02,01:44:30,False,Other,debit,Jaipur,93109.23,92209.5,43323.23,44222.96
37,3656,37,28,506.43,2024-01-02,01:44:30,False,Grocery,transfer,Ajmer,85236.02,84729.59,30388.86,30895.29
4,366,4,21,890.81,2024-01-02,01:44:30,False,Other,debit,Jaisalmer,32439.41,31548.6,29016.17,29906.98
34,3374,34,63,453.51,2024-01-02,01:44:30,False,Electronics,cash out,Other,34466.05,34012.54,51911.61,52365.12
32,3181,32,20,790.64,2024-01-02,01:44:30,False,Entertainment,transfer,Jaipur,89889.81,89099.17,31340.29,32130.93
21,2025,21,71,492.48,2024-01-02,01:44:30,False,Entertainment,payment,Sikar,69106.36,69598.84,4403.72,4896.2
9,840,9,81,151.19,2024-01-02,01:44:30,False,Grocery,cash In,Sikar,11693.54,11844.73,17670.84,17822.03
1,32,1,68,647.0,2024-01-02,01:44:30,False,Trading,debit,Jaisalmer,7956.1,7309.1,17138.86,17785.86
26,2595,26,86,333.31,2024-01-02,01:44:30,False,Clothing,transfer,Sikar,63640.86,63307.55,52186.69,52520.0
5,419,5,30,806.72,2024-01-02,01:44:30,False,Clothing,debit,Kota,41475.9,40669.18,54164.32,54971.04
19,1850,19,55,273.64,2024-01-02,01:44:30,False,Trading,cash In,Jaisalmer,65548.69,65822.33,8547.34,8820.98
2,134,2,82,632.35,2024-01-02,01:44:30,False,Grocery,cash In,Other,92844.97,93477.32,30241.68,30874.03
36,3517,36,62,747.93,2024-01-02,01:44:30,False,Trading,payment,Jodhpur,10072.47,10820.4,14020.3,14768.23
3,288,3,12,606.8,2024-01-02,01:44:30,False,Trading,transfer,Jaipur,74788.5,74181.7,43323.23,43930.03
18,1728,18,9,731.63,2024-01-02,01:44:30,False,Clothing,cash In,Jodhpur,9889.41,10621.04,25240.47,25972.1
60,5912,60,50,976.95,2024-01-01,01:44:31,False,Electronics,transfer,Jaisalmer,27066.63,26089.68,51361.11,52338.06
62,6160,62,85,801.14,2024-01-01,01:44:31,False,Grocery,transfer,Udaipur,49639.81,48838.67,23631.76,24432.9
65,6431,65,40,305.34,2024-01-01,01:44:31,False,Entertainment,cash In,Jaisalmer,23763.54,24068.88,40043.16,40348.5
42,4154,42,53,669.03,2024-01-01,01:44:31,False,Grocery,debit,Jaisalmer,67938.97,67269.94,40177.2,40846.23
62,6164,62,60,828.96,2024-01-01,01:44:31,False,Grocery,debit,Ajmer,47785.92,46956.96,41490.93,42319.89
52,5116,52,77,460.74,2024-01-01,01:44:31,False,Grocery,debit,Alwar,26754.79,26294.05,7426.66,7887.4
77,7648,77,19,949.94,2024-01-01,01:44:31,False,Entertainment,transfer,Ajmer,27540.97,26591.03,15633.99,16583.93
80,7928,80,95,46.56,2024-01-01,01:44:31,False,Clothing,transfer,Jodhpur,55653.99,55607.43,41055.15,41101.71
44,4335,44,36,780.33,2024-01-01,01:44:31,False,Other,transfer,Jodhpur,57648.13,56867.8,51616.97,52397.3
78,7774,78,100,111.29,2024-01-01,01:44:31,False,Entertainment,transfer,Ajmer,69994.81,69883.52,77040.37,77151.66
50,4969,50,86,111.39,2024-01-01,01:44:31,False,Other,payment,Jaisalmer,90287.89,90399.28,52186.69,52298.08
83,8256,83,24,55.93,2024-01-01,01:44:31,False,Other,cash In,Other,80158.21,80214.14,11196.98,11252.91
86,8580,86,99,987.63,2024-01-01,01:44:31,False,Entertainment,transfer,Jaisalmer,40258.8,39271.17,1929.05,2916.68
73,7273,73,96,461.21,2024-01-01,01:44:31,False,Grocery,cash In,Sikar,8683.3,9144.51,23758.73,24219.94
82,8180,82,34,110.3,2024-01-01,01:44:31,False,Grocery,transfer,Bikaner,14756.01,14645.71,33518.59,33628.89
63,6247,63,52,374.04,2024-01-01,01:44:31,False,Electronics,cash In,Kota,82091.91,82465.95,49794.11,50168.15
80,7929,80,75,492.13,2024-01-01,01:44:31,False,Clothing,transfer,Alwar,55607.43,55115.3,27384.15,27876.28
99,9894,99,7,700.26,2024-01-01,01:44:31,True,Other,transfer,Kota,35134.58,34434.32,15124.39,15824.65
97,9634,97,84,64.47,2024-01-01,01:44:31,False,Clothing,transfer,Alwar,9179.97,9115.5,33349.6,33414.07
82,8156,82,11,926.03,2024-01-01,01:44:31,False,Electronics,cash out,Ajmer,16594.25,15668.22,17720.18,18646.21
92,9122,92,50,242.57,2024-01-01,01:44:31,False,Electronics,cash In,Bikaner,89616.68,89859.25,51361.11,51603.68
94,9339,94,51,799.45,2024-01-01,01:44:31,False,Clothing,cash In,Kota,54193.94,54993.39,25813.73,26613.18
98,9745,98,78,661.68,2024-01-01,01:44:31,False,Other,transfer,Jaisalmer,88635.7,87974.02,40236.36,40898.04
78,7708,78,38,640.26,2024-01-01,01:44:31,False,Entertainment,cash out,Jaisalmer,84563.83,83923.57,42390.4,43030.66
44,4310,44,79,410.9,2024-01-01,01:44:31,False,Grocery,transfer,Ajmer,56240.68,55829.78,4235.92,4646.82
98,9796,98,63,654.81,2024-01-01,01:44:31,False,Grocery,cash out,Sikar,83547.47,82892.66,51911.61,52566.42
52,5128,52,73,29.09,2024-01-01,01:44:31,False,Other,cash out,Sikar,28225.35,28196.26,7622.21,7651.3
72,7139,72,20,506.07,2024-01-01,01:44:31,False,Clothing,cash In,Jaisalmer,32704.4,33210.47,31340.29,31846.36
51,5004,51,29,427.68,2024-01-01,01:44:31,False,Other,cash out,Other,26159.84,25732.16,44588.81,45016.49
94,9326,94,93,31.66,2024-01-01,01:44:31,True,Other,cash out,Alwar,55976.03,55944.37,886.21,917.87
63,6213,63,8,792.71,2024-01-01,01:44:31,False,Clothing,payment,Alwar,85695.38,86488.09,25254.58,26047.29
90,8922,90,55,751.59,2024-01-01,01:44:31,False,Entertainment,transfer,Other,44053.85,43302.26,8547.34,9298.93
51,5087,51,33,495.93,2024-01-01,01:44:31,False,Grocery,cash In,Jaisalmer,20299.28,20795.21,21222.82,21718.75
68,6782,68,90,978.92,2024-01-01,01:44:31,True,Electronics,cash out,Other,78552.72,77573.8,25130.02,26108.94
59,5885,59,56,728.27,2024-01-01,01:44:31,False,Clothing,cash In,Kota,76477.19,77205.46,21946.84,22675.11
50,4937,50,79,793.08,2024-01-01,01:44:31,False,Grocery,cash In,Alwar,93939.63,94732.71,4235.92,5029.0
70,6917,70,57,467.46,2024-01-01,01:44:31,False,Clothing,transfer,Kota,58319.24,57851.78,17422.71,17890.17
85,8495,85,48,403.71,2024-01-01,01:44:31,False,Trading,payment,Alwar,30285.82,30689.53,14333.07,14736.78
71,7069,71,1,266.52,2024-01-01,01:44:31,False,Entertainment,payment,Sikar,40399.8,40666.32,30729.73,30996.25
51,5068,51,5,70.93,2024-01-01,01:44:31,False,Electronics,cash out,Ajmer,27256.08,27185.15,19455.49,19526.42
66,6542,66,18,945.03,2024-01-01,01:44:31,False,Trading,cash In,Bikaner,69383.06,70328.09,39604.31,40549.34
82,8170,82,19,873.64,2024-01-01,01:44:31,False,Clothing,cash out,Ajmer,14810.61,13936.97,15633.99,16507.63
94,9331,94,74,157.95,2024-01-01,01:44:31,False,Entertainment,transfer,Other,56759.27,56601.32,10021.6,10179.55
66,6522,66,91,228.6,2024-01-01,01:44:31,False,Grocery,cash out,Ajmer,74939.16,74710.56,30273.71,30502.31
88,8754,88,5,630.61,2024-01-01,01:44:31,False,Grocery,debit,Bikaner,59343.06,58712.45,19455.49,20086.1
51,5047,51,46,418.91,2024-01-01,01:44:31,False,Grocery,transfer,Udaipur,30775.78,30356.87,25796.75,26215.66
88,8707,88,25,874.35,2024-01-01,01:44:31,False,Other,debit,Jaipur,58030.08,57155.73,23399.73,24274.08
42,4117,42,17,558.39,2024-01-01,01:44:31,False,Other,transfer,Other,72796.93,72238.54,36120.02,36678.41
72,7136,72,27,193.39,2024-01-01,01:44:31,False,Clothing,debit,Udaipur,32415.51,32222.12,34942.17,35135.56
97,9610,97,86,222.68,2024-01-01,01:44:31,False,Other,debit,Ajmer,18170.71,17948.03,52186.69,52409.37
78,7744,78,71,913.68,2024-01-01,01:44:31,False,Electronics,cash out,Sikar,76384.56,75470.88,4403.72,5317.4
47,4678,47,42,667.93,2024-01-01,01:44:31,False,Electronics,debit,Jaisalmer,30287.77,29619.84,17744.56,18412.49
97,9688,97,46,906.29,2024-01-01,01:44:31,False,Grocery,payment,Sikar,3556.08,4462.37,25796.75,26703.04
79,7888,79,67,593.31,2024-01-01,01:44:31,False,Grocery,cash In,Bikaner,83503.68,84096.99,5572.02,6165.33
60,5961,60,15,251.49,2024-01-01,01:44:31,True,Trading,payment,Kota,18965.41,19216.9,52638.34,52889.83
50,4915,50,68,294.99,2024-01-01,01:44:31,True,Electronics,cash out,Other,96880.26,96585.27,17138.86,17433.85
44,4311,44,75,51.83,2024-01-01,01:44:31,False,Entertainment,transfer,Udaipur,55829.78,55777.95,27384.15,27435.98
60,5960,60,48,600.29,2024-01-01,01:44:31,False,Clothing,cash out,Jaipur,19565.7,18965.41,14333.07,14933.36
81,8074,81,49,586.84,2024-01-01,01:44:31,False,Clothing,transfer,Jaisalmer,14302.1,13715.26,20203.24,20790.08
99,9863,99,88,489.4,2024-01-01,01:44:31,False,Other,cash out,Bikaner,36778.79,36289.39,14107.82,14597.22
77,7655,77,4,659.43,2024-01-01,01:44:31,False,Clothing,debit,Jaipur,26438.41,25778.98,19680.52,20339.95
95,9479,95,45,584.78,2024-01-01,01:44:31,False,Clothing,transfer,Bikaner,28867.16,28282.38,44575.13,45159.91
42,4145,42,38,826.72,2024-01-01,01:44:31,False,Electronics,debit,Jaipur,67310.49,66483.77,42390.4,43217.12
42,4133,42,66,855.96,2024-01-01,01:44:31,False,Trading,cash In,Sikar,69963.81,70819.77,16283.74,17139.7
62,6142,62,97,794.11,2024-01-01,01:44:31,False,Clothing,debit,Bikaner,48910.78,48116.67,1127.76,1921.87
73,7218,73,48,64.28,2024-01-01,01:44:31,False,Trading,cash In,Jodhpur,11244.34,11308.62,14333.07,14397.35
75,7430,75,1,837.74,2024-01-01,01:44:31,False,Clothing,payment,Udaipur,64552.62,65390.36,30729.73,31567.47
97,9616,97,47,930.93,2024-01-01,01:44:31,False,Electronics,transfer,Jaipur,15399.28,14468.35,47073.53,48004.46
69,6844,69,52,311.88,2024-01-01,01:44:31,False,Clothing,payment,Alwar,40644.97,40956.85,49794.11,50105.99
68,6797,68,70,848.58,2024-01-01,01:44:31,False,Entertainment,cash In,Jodhpur,76503.7,77352.28,8781.61,9630.19
66,6528,66,30,799.18,2024-01-01,01:44:31,False,Electronics,cash out,Jaipur,74038.75,73239.57,54164.32,54963.5
60,5959,60,76,368.89,2024-01-01,01:44:31,False,Trading,cash In,Alwar,19196.81,19565.7,41604.12,41973.01
97,9615,97,32,583.32,2024-01-01,01:44:31,False,Electronics,debit,Udaipur,15982.6,15399.28,37870.13,38453.45
42,4192,42,90,474.0,2024-01-01,01:44:31,False,Clothing,debit,Kota,60281.65,59807.65,25130.02,25604.02
52,5155,52,95,439.59,2024-01-01,01:44:31,False,Other,debit,Kota,26594.86,26155.27,41055.15,41494.74
48,4796,48,42,736.57,2024-01-01,01:44:31,False,Grocery,cash out,Other,53790.76,53054.19,17744.56,18481.13
78,7785,78,11,89.26,2024-01-01,01:44:31,False,Clothing,cash out,Jaisalmer,69058.45,68969.19,17720.18,17809.44
86,8567,86,5,846.75,2024-01-01,01:44:31,False,Trading,debit,Ajmer,41456.24,40609.49,19455.49,20302.24
93,9279,93,14,487.81,2024-01-01,01:44:31,False,Trading,transfer,Bikaner,56821.45,56333.64,19234.54,19722.35
62,6103,62,66,230.43,2024-01-01,01:44:31,False,Other,cash out,Kota,58189.1,57958.67,16283.74,16514.17
67,6661,67,97,368.58,2024-01-01,01:44:31,False,Clothing,cash In,Jaisalmer,39259.68,39628.26,1127.76,1496.34
57,5632,57,13,351.78,2024-01-01,01:44:31,False,Trading,cash out,Udaipur,58032.89,57681.11,26962.07,27313.85
44,4393,44,87,867.45,2024-01-01,01:44:31,False,Entertainment,debit,Ajmer,47074.21,46206.76,41132.26,41999.71
98,9767,98,24,207.02,2024-01-01,01:44:31,False,Electronics,transfer,Ajmer,87950.45,87743.43,11196.98,11404.0
77,7635,77,86,242.64,2024-01-01,01:44:31,False,Trading,cash In,Udaipur,30699.42,30942.06,52186.69,52429.33
61,6041,61,93,972.2,2024-01-01,01:44:31,False,Other,debit,Bikaner,88768.49,87796.29,886.21,1858.41
100,9970,100,78,75.06,2024-01-01,01:44:31,False,Other,cash In,Bikaner,69158.64,69233.7,40236.36,40311.42
76,7563,76,58,573.38,2024-01-01,01:44:31,False,Other,payment,Jaisalmer,32982.35,33555.73,47998.37,48571.75
89,8872,89,48,920.71,2024-01-01,01:44:31,False,Electronics,debit,Jaisalmer,7162.29,6241.58,14333.07,15253.78
81,8039,81,62,907.02,2024-01-01,01:44:31,False,Electronics,cash In,Kota,18754.63,19661.65,14020.3,14927.32
44,4395,44,22,35.87,2024-01-01,01:44:31,False,Clothing,payment,Udaipur,46008.51,46044.38,14872.49,14908.36
100,9903,100,1,611.78,2024-01-01,01:44:31,False,Entertainment,cash out,Jodhpur,74719.76,74107.98,30729.73,31341.51
45,4455,45,82,364.47,2024-01-01,01:44:31,False,Entertainment,cash out,Jaisalmer,27797.97,27433.5,30241.68,30606.15
83,8209,83,73,236.56,2024-01-01,01:44:31,False,Entertainment,payment,Other,88602.91,88839.47,7622.21,7858.77
82,8129,82,87,67.94,2024-01-01,01:44:31,False,Entertainment,payment,Udaipur,19127.42,19195.36,41132.26,41200.2
57,5692,57,6,847.08,2024-01-01,01:44:31,False,Electronics,cash In,Jaisalmer,57327.28,58174.36,30551.37,31398.45
81,8048,81,62,632.67,2024-01-01,01:44:31,False,Electronics,payment,Other,17152.46,17785.13,14020.3,14652.97
99,9889,99,27,192.17,2024-01-01,01:44:31,False,Electronics,transfer,Ajmer,36376.45,36184.28,34942.17,35134.34
75,7401,75,93,609.48,2024-01-01,01:44:31,False,Entertainment,payment,Udaipur,70627.06,71236.54,886.21,1495.69
45,4492,45,68,371.26,2024-01-01,01:44:31,False,Clothing,payment,Kota,19575.87,19947.13,17138.86,17510.12
100,9961,100,65,926.26,2024-01-01,01:44:31,False,Clothing,payment,Sikar,67614.31,68540.57,36071.3,36997.56
77,7668,77,65,814.67,2024-01-01,01:44:31,False,Trading,cash In,Sikar,23851.62,24666.29,36071.3,36885.97
88,8737,88,2,702.22,2024-01-01,01:44:31,False,Entertainment,payment,Bikaner,58063.92,58766.14,17934.86,18637.08
88,8736,88,39,92.3,2024-01-01,01:44:31,True,Electronics,payment,Alwar,57971.62,58063.92,13953.9,14046.2
99,9897,99,50,236.58,2024-01-01,01:44:31,False,Other,transfer,Kota,34007.47,33770.89,51361.11,51597.69
69,6804,69,50,253.88,2024-01-01,01:44:31,False,Electronics,debit,Jodhpur,40087.09,39833.21,51361.11,51614.99
54,5364,54,7,280.03,2024-01-01,01:44:31,True,Other,cash In,Jaisalmer,26512.93,26792.96,15124.39,15404.42
71,7001,71,45,194.87,2024-01-01,01:44:31,False,Other,cash In,Alwar,38192.89,38387.76,44575.13,44770.0
64,6397,64,9,183.01,2024-01-01,01:44:31,False,Trading,transfer,Bikaner,15234.52,15051.51,25240.47,25423.48
44,4386,44,47,492.99,2024-01-01,01:44:31,False,Grocery,cash out,Jaisalmer,45709.34,45216.35,47073.53,47566.52
83,8210,83,17,491.38,2024-01-01,01:44:31,False,Other,transfer,Other,88839.47,88348.09,36120.02,36611.4
91,9090,91,99,196.99,2024-01-01,01:44:31,False,Entertainment,cash out,Alwar,38278.9,38081.91,1929.05,2126.04
97,9645,97,43,832.65,2024-01-01,01:44:31,True,Clothing,payment,Jaisalmer,9157.67,9990.32,17766.77,18599.42
55,5466,55,54,805.5,2024-01-01,01:44:31,False,Grocery,debit,Alwar,30041.06,29235.56,34734.39,35539.89
100,9911,100,37,575.21,2024-01-01,01:44:31,False,Electronics,cash In,Bikaner,72092.38,72667.59,25022.84,25598.05
93,9238,93,40,567.76,2024-01-01,01:44:31,False,Grocery,cash out,Ajmer,62318.67,61750.91,40043.16,40610.92
74,7389,74,89,65.15,2024-01-01,01:44:31,False,Grocery,payment,Bikaner,31188.21,31253.36,11974.73,12039.88
64,6362,64,44,234.89,2024-01-01,01:44:31,False,Entertainment,cash In,Sikar,15864.57,16099.46,11324.8,11559.69
93,9253,93,22,513.68,2024-01-01,01:44:31,False,Grocery,payment,Other,57986.24,58499.92,14872.49,15386.17
56,5513,56,10,478.32,2024-01-01,01:44:31,False,Electronics,cash out,Bikaner,38368.16,37889.84,20979.58,21457.9
84,8380,84,98,825.95,2024-01-01,01:44:31,False,Electronics,payment,Other,9327.59,10153.54,47228.52,48054.47
64,6366,64,71,500.25,2024-01-01,01:44:31,False,Trading,cash In,Bikaner,16409.76,16910.01,4403.72,4903.97
45,4406,45,74,45.85,2024-01-01,01:44:31,False,Trading,cash In,Jaisalmer,30008.08,30053.93,10021.6,10067.45
45,4431,45,21,697.58,2024-01-01,01:44:31,False,Entertainment,debit,Jodhpur,28370.87,27673.29,29016.17,29713.75
64,6370,64,49,66.23,2024-01-01,01:44:31,False,Electronics,debit,Kota,16839.54,16773.31,20203.24,20269.47
96,9579,96,47,113.67,2024-01-01,01:44:31,False,Clothing,cash In,Other,84566.62,84680.29,47073.53,47187.2
78,7732,78,81,726.55,2024-01-01,01:44:31,False,Clothing,transfer,Sikar,78908.87,78182.32,17670.84,18397.39
87,8679,87,98,857.23,2024-01-01,01:44:31,False,Electronics,transfer,Udaipur,33955.06,33097.83,47228.52,48085.75
45,4424,45,69,278.26,2024-01-01,01:44:31,False,Grocery,transfer,Sikar,28126.0,27847.74,15184.08,15462.34
87,8676,87,14,616.55,2024-01-01,01:44:31,False,Grocery,payment,Bikaner,34388.75,35005.3,19234.54,19851.09
56,5551,56,95,481.34,2024-01-01,01:44:31,False,Electronics,debit,Sikar,30639.91,30158.57,41055.15,41536.49
78,7778,78,38,489.02,2024-01-01,01:44:31,False,Electronics,debit,Other,71309.73,70820.71,42390.4,42879.42
90,8991,90,99,709.92,2024-01-01,01:44:31,False,Electronics,transfer,Alwar,38460.81,37750.89,1929.05,2638.97
86,8577,86,35,374.69,2024-01-01,01:44:31,False,Grocery,transfer,Kota,39736.84,39362.15,49098.87,49473.56
84,8394,84,89,614.76,2024-01-01,01:44:31,False,Grocery,debit,Jaipur,13786.27,13171.51,11974.73,12589.49
55,5472,55,57,236.06,2024-01-01,01:44:31,False,Electronics,payment,Kota,28432.33,28668.39,17422.71,17658.77
69,6811,69,70,160.92,2024-01-01,01:44:31,False,Trading,cash In,Udaipur,40732.35,40893.27,8781.61,8942.53
100,9999,100,46,970.1,2024-01-01,01:44:31,False,Other,cash out,Alwar,64112.28,63142.18,25796.75,26766.85
68,6739,68,72,241.05,2024-01-01,01:44:31,False,Entertainment,debit,Jaisalmer,77075.91,76834.86,8617.87,8858.92
81,8030,81,76,520.17,2024-01-01,01:44:31,False,Trading,transfer,Jodhpur,21601.59,21081.42,41604.12,42124.29
74,7392,74,46,518.13,2024-01-01,01:44:31,False,Entertainment,transfer,Jaipur,30852.94,30334.81,25796.75,26314.88
56,5599,56,93,431.83,2024-01-01,01:44:31,False,Electronics,transfer,Jaipur,21252.14,20820.31,886.21,1318.04
99,9826,99,27,513.28,2024-01-01,01:44:31,False,Trading,transfer,Jaisalmer,50080.77,49567.49,34942.17,35455.45
81,8083,81,19,252.15,2024-01-01,01:44:31,False,Grocery,debit,Jaipur,9932.48,9680.33,15633.99,15886.14
61,6089,61,31,973.5,2024-01-01,01:44:31,False,Other,payment,Jaisalmer,83455.89,84429.39,14758.57,15732.07
96,9507,96,73,771.44,2024-01-01,01:44:31,False,Entertainment,transfer,Jaisalmer,87339.81,86568.37,7622.21,8393.65
56,5593,56,4,175.89,2024-01-01,01:44:31,False,Other,debit,Sikar,23498.67,23322.78,19680.52,19856.41
97,9668,97,35,757.53,2024-01-01,01:44:31,False,Entertainment,cash In,Jodhpur,1135.1,1892.63,49098.87,49856.4
79,7846,79,49,128.7,2024-01-01,01:44:31,False,Other,transfer,Bikaner,82271.38,82142.68,20203.24,20331.94
77,7677,77,25,731.43,2024-01-01,01:44:31,False,Entertainment,debit,Jaipur,24697.76,23966.33,23399.73,24131.16
